SF_ID_ENCR,ES_ECID,ES_HQECID,ES_MatchScore,ES_Tier,ES_WebsiteStatus,ES_InactiveFlag
CAD67FE82EC7D2CB77F96101B1E7296C,143791179,143791179,1,1,VALID,
886195F7D18E294CB1E0982313E0C743,147715402,147715402,1,1,VALID,
6B0DC77F3306FD2A0C28BECBF67B0869,122235694,122235694,1,1,VALID,
77897E919D763B82971452FBF3C13B6D,120916622,120916622,1,2,VALID,
EAAAC99ACF1FBE10EC0E90EF58580B5F,158618491,158618491,1,1,VALID,
9BC839B1A2576E7EA08ADF799A3D2AB3,154546367,154546367,1,1,VALID,
FB45D26E386D077E9F1653299F4F7120,103190429,103190429,1,1,VALID,
0B38F6BAD6D76054B43B39AEB4103C91,155954002,155954002,1,1,VALID,
A45966634952CC868BAFA60A9D24CE8B,207278708,207278708,1,3,VALID,
C66FE9AE778453DE868573F20D77794D,160462783,160462783,1,2,VALID,
7572A80ED987FAA54B3D74F15D79708A,103296624,103296624,1,1,VALID,
DA33CAFD3AD84CF63C0CC94CCB4E48EC,107633691,107633691,1,3,VALID,
3DC439B223BBE2EF4ACEDBB20A087186,153844708,153844708,1,1,VALID,
609A632C4422AD4330B3EC3ADC97B0FB,122070938,122070938,1,2,VALID,
E77ABA5EBABAD0D291ADBE1D5DE1F5B3,135675757,135675757,1,1,VALID,
EE12E9FEBC2C78796E40D6D54999C16D,106248467,106248467,1,1,VALID,
918DDC304BD65051199902B77DAC2849,137936373,137936373,1,3,VALID,
182DCD66C2470398D7B3675E9517AFCE,163159330,163159330,1,3,VALID,
74F36AAE5917879DD34B0FCA9AAA36A2,102164401,102164401,1,1,VALID,
C13FBA91F65D45EE7791B1C4A9466526,160946558,160946558,1,2,VALID,
1A660A1FE015977534CAA4D2C0963471,202082176,202082176,1,1,VALID,
81B70D59702E45CDDC62063839FDE8B8,154380051,154380051,1,3,VALID,
CA7D3FF64182C15BD7FEB4CA6CE0AEA5,163550068,163550068,1,1,VALID,
164DBFD42EA0B8355982A07EBC46F340,,,,,,
23044556B03BBC315B0B06F15275450C,107357261,107357261,1,2,VALID,
D30EF4E2A15BB480E18EAB6DB634B4B4,139145867,139145867,1,1,VALID,
E719BF01DDD1DE32CA86EE95133D19C5,141708361,141708361,1,2,VALID,
418497C07BB034B08D35C66B41DE1EC8,106096601,106096601,1,2,,
373E559DD8F7E060C50FBC9104DE81B3,105383337,105383337,1,2,,
E1374C300F1DD478DCBCB752403578BD,158855872,158855872,1,2,VALID,
444A337EFE656BF6116AF1D6151A66D1,144308160,144308160,1,1,VALID,
A1070A8187B09AD7862392189B4462BB,141802841,141802841,1,2,VALID,
4F5836CD9A34CCC93CF8F2DF8AA1CDA7,147040577,147040577,1,1,VALID,
88987D8BC19E747904AAEA0242C5EC00,103162132,103162132,1,1,VALID,
0C7DA637740EDDC3419909EC4F9CCB67,112988670,112988670,1,1,VALID,
F8C6C417A4A044FD352497049E12AB6B,122994218,122994218,1,1,VALID,
B0FC09426AE475871625F4ED238F7727,212401595,212401595,1,3,VALID,
774841FD42F96AD0B64F1CB6A4BF1AC2,,,,,,
A851A8F7B8B8D810BB716E383F28FC18,139271592,139271592,1,1,VALID,
846DEE53C62B5E141EFC7440AEC193D9,114194339,114194339,1,2,,
CE20AAB1FE6E21013D821B63599D2461,132653502,132653502,1,1,VALID,
2E4D5D7F2FFC2F6F787E0550FF27C3DA,128713812,128713812,1,3,VALID,
FFE236AA86E976A9106D223A9EF48A48,105426776,105426776,1,1,VALID,
62232ED9BFB26D772664958EFD844A6A,129037050,129037050,1,1,VALID,
84791B3C2064F118F1BE4EE56B1995C6,,,,,,
DCEEB086001CDA63E009CE3805AB3F55,100726644,100726644,1,1,VALID,
7E6221E798FE4C0E688576ADB58DA1E3,123352101,123352101,1,1,VALID,
6E2CACB5F3BBF7769AE9DDBB718A0AE1,,,,,,
624ECA840C3747322D0349F58DAA45D7,108381685,108381685,1,1,VALID,
2EFBED04A234319258FBADFF9B553B5F,134346954,134346954,1,2,VALID,
2F415B48715246BA4C6CBC28F119E2E5,130020688,130020688,1,2,,
E94C8F3624D1D4B46C7CBC4C8EDF539F,160495985,160495985,1,1,VALID,
5C8BE9C0056FE6941A361275C71E0DEE,,,,,,
84B1B8BB14A61B7DC973D87F43EC0200,154747307,154747307,1,1,VALID,
9C1DF29C6F9E132E50AD2B6CCB31895D,159139570,159139570,1,1,VALID,
EC45B1D98CDD62BA8E1D99ADD3498E3A,108127504,108127504,1,3,VALID,
3EBD667858A4BCEAC029DCFB729665C5,109976839,109976839,1,1,VALID,
8AE1C62149BD3E841A9121E4AA4D325B,124517696,124517696,1,1,VALID,
E63409F4CC088A310F625BA4DC8A9F5C,150802652,150802652,1,1,VALID,
D7ACD2B4E1DB51EB1DE92AE72063D2D1,140925019,140925019,1,3,INVALID,1
F85801FE35A44357D5F148B38A71A698,128459651,128459651,1,1,VALID,
40C69AE5CDCBCEBFE8F8F41D7EDC038A,141756648,141756648,1,1,VALID,
E89656C18CA04C2E398B4998E44C5A43,,,,,,
2CDE4773D72C2FF65E67D6166E93582A,156084137,156084137,1,1,VALID,
D730C89C72971D0AF8DA67B9707758A4,118101126,118101126,1,3,VALID,
E944D7DB0D1E9FD4124B9D9579EF8D52,136225913,136225913,1,1,VALID,
451A14D83D47B35C4D7577FE14D5F597,142425954,142425954,1,1,VALID,
34FFC218D4A90C998BC8E1B78DB22A9C,156701044,156701044,1,1,VALID,
1B979F2EB56DB9D7C48DBD35C4DF8398,163134828,163134828,1,3,VALID,
66D9C0A6AAFF945085B80EED50969FF7,120756249,120756249,1,2,VALID,
95D46B3EDB18D67742D86ADD8F087043,107905693,107905693,1,1,VALID,
9F51EE879B164CA51C26F930B745A09C,103366882,103366882,1,2,,
7975F17793D990BE813FF5112567F066,116469799,116469799,1,1,VALID,
025BD9A6D47D09D66FDDB08F6F82C02A,171802193,171802193,1,1,VALID,
7F09F87E5DB60A0F0DD9FE2BEC750CD7,127748154,127748154,1,2,VALID,
F1BEAE167040BE5194A930B96A97ED82,117811278,117811278,1,1,VALID,
23190FE5438BBF47CF5F47A1E7E0F913,103590357,103590357,1,1,VALID,
1ACD7760FB42F1D80AAA3C3FADE2DFE9,135525261,135525261,1,3,VALID,
5F3060B8FE92138ECCB40C181575C735,146622920,146622920,1,1,VALID,
ABF6E93046A3A59E9FEAA60FC6EC6BB1,116443286,116443286,1,1,VALID,
E42E253125359A704FB1944EBF3365E5,206762321,206762321,1,3,VALID,
111F7C6ED36DAEC5967DFECE068A24A1,,,,,,
5A11F6521D34260017D71E3B5EDF8184,161821958,161821958,1,2,,
FF535C4F483EE0DB7833CF7FD337D201,148294089,148294089,1,1,VALID,
A00410CF2F36E0E8E86D4D038EDCCF86,102394796,102394796,1,2,,
7ACF4F64DD81F75575BF77A1CE3FF40F,172383143,172383143,1,3,VALID,
58FC9A2BC977F9CA4D5F6966EA136A70,110062194,110062194,1,1,VALID,
5096E6E1AF403441CBE5F6435F932385,162323179,162323179,1,1,VALID,
31AC53B02370365AAC8FABD567EB5118,150521332,150521332,1,1,VALID,
45E15B0A1D1CDB4258BB6EADE7F5DF82,112096055,112096055,1,3,VALID,
45FB7F1A107C01665B580F3B490CC492,,,,,,
5A9081D18F55523F5D19BD5FCBFC9E32,113072703,113072703,1,1,VALID,
60E44B8716ADADBB3A201BED1770B6A5,,,,,,
C2AE2B9FF368B635E633A7944AFF92FC,163232071,163232071,1,1,VALID,
B348F2E2E0A35C07F32A679742253CB8,167336790,167336790,1,3,VALID,
B98B2A88E41ED831D58DF4620A67130D,169264393,169264393,1,1,REDIRECT,
7658A5EBCCEB8BA166073D100365CD5C,154223113,154223113,1,1,VALID,
993207BAB28206CBA40CF1C19213C986,127339965,127339965,1,2,,
C9D0E4B62E1EDB125ECAABD90DB96A8B,,,,,,
E3875844BF35929C5103B2D7B2DA174E,118887873,118887873,1,2,REDIRECT,
5A7FDA4C320E0E00755D4C7B9DD542D6,,,,,,
893734E9DFA172FE179EF618BDC3BBEA,,,,,,
9229BF87A5CFCCF275B2905DB2824A8B,165633928,165633928,1,2,VALID,
DBD30B8C8ADFB9B03880A77EA2A2F83E,160648283,160648283,1,1,VALID,
6A92AE83FEF435C71ABD6056F24FDADA,,,,,,
63367F2570509DABF36503566FA98ACC,,,,,,
AD38C882B639AE60DB6297BD995ADD03,105759788,105759788,1,3,VALID,
74F7B16012C762BA44815861DD6A877C,,,,,,
4E1E9E1B254EF7BC970411EE1AB37BDE,137424337,137424337,1,1,VALID,
1CA55476CA4DB59C77C6325F6F71D770,114144213,114144213,1,1,VALID,
3E2DF9A1BCA3A2A8918523FF98698671,,,,,,
BAC0A299B405ADAC9EC2B28442D6E550,100548379,100548379,1,2,,
663911392CD16D16A28876BA45DDF23F,136180544,136180544,1,1,VALID,
FFE2D38BC6155988633717EC96EA40F8,113876233,113876233,1,1,VALID,
5010BC710151F7C8F928EF06E2BE671E,120815701,120815701,1,2,VALID,
40D369222DA2B32BD450E075507FCBE6,141600292,141600292,1,1,VALID,
D101969682D475960160CAE6D70BE04A,115173515,115173515,1,1,VALID,
0FA063CA9A331CD28A3E4794AB60BCF0,137336973,137336973,1,3,VALID,
658D9A4AB90099F8459D5FDF3723368E,139225352,139225352,1,2,VALID,
F1B9905D7AEB73E8F84A368133F32DFA,141252794,141252794,1,3,VALID,
70DCAFF0C6C6F9379C02BACDFB30AC6E,,,,,,
7B3A55F7BFDEE6F74DBFC40FBBD032A0,132698528,132698528,1,1,VALID,
919271C8269236986C961FA182576DE1,144742430,144742430,1,1,VALID,
1B358C756A64F14B4FB5FC44952D25F7,107137351,107137351,1,1,VALID,
BC1A64B96BF5D01DFBC4B4E27038C489,,,,,,
86371145213BDF53C601F367BA4E26B7,,,,,,
4E10FB41930C4C4B6326607720B93BD5,129903084,129903084,1,1,VALID,
5586107BED3F36BFEF41FF69A6D623E4,,,,,,
0C85DD4D7F6D055C4DB4025332C73BCF,110039796,110039796,1,2,VALID,
D5B0B53BA589B6C846E9A77FEC861973,112737457,112737457,1,1,VALID,
154FAFFD9A1FEB5E21FE6094FCA77D9E,141596897,141596897,1,2,VALID,
712E988397DC1B0EBA33D2CD7AB92823,,,,,,
9871CDFF5859D786098EAC01D2ED5A0A,146829086,146829086,1,3,VALID,
56FD581CC6ECC8726585C24BB8711A1D,151823262,151823262,1,1,VALID,
D6B03D0FDCD9B377E87C68D22C37850E,100167194,100167194,1,1,VALID,
A1902AE74E9E61BC505F48CD7540F2A7,103162132,103162132,1,2,VALID,
4F6437792E61A8A207915A609238AAE9,101503181,101503181,1,2,,
4A5603031D4BDBC4FB051D2E43D3712C,155344860,155344860,1,3,INVALID,1
7848EED94744CA627F5BB7B8093B4B20,135188441,135188441,1,2,,
D9BB756739F4A558A0932186F6D209C8,,,,,,
3CE78817304FAFDCA3631D4B060E6A05,125355244,125355244,1,3,INVALID,1
B0FCB8D126DF814BA38C5A7DD9624427,117112074,117112074,1,3,INVALID,1
BBB637A2C0A76DF88A10B59DC9923D55,105786642,105786642,1,3,VALID,
E675DE023F8D8DF49DAC387D98DDB882,147149607,147149607,1,2,VALID,
D811B8726F0FA2D9C77F4982A13484A6,,,,,,
FCAE3003C97338A108B44F8ABFDAB61A,207282500,207282500,1,1,VALID,
4DF24240DDCF4CD41B55834FFEEBDF96,121327667,121327667,1,3,REDIRECT,
687FCA5B3073223A3EDE5CDF2192CFFD,,,,,,
F3F0C736A9A8C2D4B2D12A5EE0334B07,103776382,103776382,1,3,VALID,
F54AD1939FA163405237C31096CE741B,,,,,,
DDD7B87FE3D1A273837B9F1F5A07E821,121581804,121581804,1,2,,
0435D2F25D0A3EECAD79238092043263,133126315,133126315,1,1,VALID,
A4AA43DDC4AD0DFA187DA6C50570E964,103547951,103547951,1,3,PARKED,1
CD954B576F575AD89E5AEB14C7686299,114675514,114675514,1,1,VALID,
0FCE5F1CF8D53996DFEFD907C3CC751E,152344490,152344490,1,1,VALID,
3523298DFA243FC370E49886BFCFD5B9,114098752,114098752,1,1,VALID,
C213A5B33C2B28807A22E2F95BC8D572,174737376,174737376,1,2,VALID,
4739E33B0FF35886C98A31B68209295E,120570738,120570738,1,2,REDIRECT,
DC8B733D306B215C5E483B45C085B385,154712612,154712612,1,2,,
8E846827A2C3A5A1FF8852D0221E7F31,122915068,122915068,1,1,VALID,
AAAFC01F8266EEB0B069EC38E5A9A7E9,184510580,184510580,1,1,REDIRECT,
0C18E9B11865DA4FE303B6B72A9F483D,163646160,163646160,1,2,VALID,
6E721CA8179B4DA84F68D10657F2E161,,,,,,
425627F30CC9AED3D71DA4F75DE92510,115680150,115680150,1,1,VALID,
940A5F1BAD4154D58FC244BB1A3E3A4F,155031467,155031467,1,1,VALID,
569C76E15CCDB9D952D280AD8E4A6F90,175622028,175622028,1,2,VALID,
1A52E2ACE7A1B4D751F3271122FD7A67,148585340,148585340,1,3,INVALID,1
30A901C780C8787E827A5FE847AC4892,156864174,156864174,1,1,,
D8CA58EB58981523D1EF4276F9DF8149,141626980,141626980,1,1,VALID,
7FD5052A32B176C196F394B10DB18D63,128421039,128421039,1,1,REDIRECT,
BB07E244A460C8501FC92A931143C438,169301715,169301715,1,1,VALID,
44B54CE4D6A86183CE122C364DB6F6C2,,,,,,
4CE33BB1EF66B6515272CDAD8E4681E4,162210089,162210089,1,1,VALID,
C5C2081B217CB89B6042483FE31FEAE4,160103968,160103968,1,3,VALID,
D4EFBFAD688B16CCD34DEAF1A57F3068,162723839,162723839,1,3,VALID,
BDE588FC0B728B9751F81A95EEC458FC,118696037,118696037,1,1,VALID,
3D23A41B38F53227C3BD25CFC0471ED3,,,,,,
8E302670F369D8FBD346C6980D96E1F5,123756505,123756505,1,1,VALID,
470F41C0E510B57AAA46F7EA16651D30,135850354,135850354,1,1,VALID,
2038F3E7D144B0210E75A618F1E40D48,143165487,143165487,1,1,VALID,
9E65D3B78711B8BA1A41B5DE934F69CF,159438846,159438846,1,1,VALID,
5A01577F186E87B1818B131FE9CD4F2A,145145923,145145923,1,2,VALID,
32638DD735A8526FE10693BBE12784EF,105098267,105098267,1,2,VALID,
6D989B0A3EAAF0AFDE9310900039E260,149738499,149738499,1,1,VALID,
A3FD2C9ACCB95A33F86A8B58D217A03D,145782577,145782577,1,1,VALID,
84CF8934CACD9995B058A061177C99D4,,,,,,
896CF3D44673B965BC88518B8D5415EA,110797718,110797718,1,3,INVALID,1
48DC749F1939A95A0480B540B00487F4,151637720,151637720,1,1,VALID,
04ECBC006FA0036834A334549A4CC459,136195944,136195944,1,2,VALID,
C628FA27AE7A8EF8E76AD8B732C2B191,141996526,141996526,1,1,VALID,
B29682E9ED065489809EDD89E79465DC,103105663,103105663,1,1,VALID,
494DAF7B84876693A0F34650A5BD5C3E,163009906,163009906,1,2,,
866EB0929EF645B5ACB2F1C0F4EF9FBD,107741016,107741016,1,1,VALID,
79406048E94BEA24EA8FDC3E15630853,133832561,133832561,1,1,VALID,
9F5D5D3379BE97E80F9B412479DC9742,131277300,131277300,1,1,VALID,
ACFBCCD5A464A53C459FF35B5BA52300,139092468,139092468,1,1,VALID,
45B70DA8525F403EF3580D273A6097B5,100516754,100516754,1,2,VALID,
6B70FBE68B3DA79BC45D2A0184248C7E,164650963,164650963,1,1,VALID,
46534D3A782257EE7D6DAB72BDA5DDF0,142471737,142471737,1,1,VALID,
3CB887C2DC3F30C6979C7D9154945B33,113160799,113160799,1,3,INVALID,1
D11E81C40F8FEA9EA5026A1BDD85F56A,140676436,140676436,1,2,VALID,
0A001CF3D9FA907B4ECFA8A727C39E92,124281847,124281847,1,2,VALID,
AB449E1D48387BB318680C30C1D59CB7,134871390,134871390,1,1,VALID,
5EB0C698D917B69FC46F9E5FC507203A,178953838,178953838,1,2,VALID,
712C51904A602EAEFEA385299CB0277F,104341363,104341363,1,2,,
5390029E9819076E9DE0BBF8C8DE7DB3,126278316,126278316,1,1,VALID,
FEB6712397CE6415DE75DA873F131F2D,137071862,137071862,1,1,VALID,
A944ADB73490C7A71095686A6C1B36E1,,,,,,
0ED5B89A32F5863C9DF80877F404C037,130741206,130741206,1,1,VALID,
0A9AB4CED101AA902445FAD1520FE9D9,100454734,100454734,1,2,VALID,
6606C2DA72A3310AC5F4185BFA636EFA,113780131,113780131,1,3,PARKED,1
69DD89E3B401AA3922A96A8D7C9433FE,157202149,157202149,1,3,VALID,
87D51F738CEFAB453CBFD421409C2899,153436026,153436026,1,3,VALID,
4CE306D2BEE2E6AC9BE3064FDDB077C3,202182532,202182532,1,2,VALID,
2B3AEB75068BE7ED1469EF4C39B3888D,,,,,,
BB938CD02F04FAD0CFF3A4AD646D0858,135363167,135363167,1,1,VALID,
DF7E547737E341ADE5B7A48552017E3D,132597436,132597436,1,1,VALID,
92EC677A8E0B2F850061F7CECAD0CB16,106327564,106327564,1,3,INVALID,1
FE879D058CA42E0D59155E93ACAA6063,123203542,123203542,1,2,,
187B99C34AFB99C80C5214E0152A02CC,126945326,126945326,1,1,VALID,
ED114DA63506AFE50995EDA99601412B,154808722,154808722,1,1,VALID,
7EFA0D0504085ACCEDC7402A992F0BA7,139847842,139847842,1,2,VALID,
427AA3BA1F3102CD218F683A1CADCCC6,139855647,139855647,1,1,VALID,
F7B7905F045B4EA7AA939FE5E53D1AB8,131982460,131982460,1,3,INVALID,1
F8E107C6D1CB017BF2F53DF8D7DCA46C,152358055,152358055,1,3,VALID,
E75E8898063CAFE51FA83C09D40E788A,180975053,180975053,1,2,,
0D21DCA05B0206B8B11861F40E86108C,107042806,107042806,1,2,VALID,
851375A193A423A55A4D0EAFB2ACBDE8,124718914,124718914,1,3,INVALID,1
7BCB3214C88D46556D1BC25EAF0EB79C,139837575,139837575,1,3,VALID,
BCFDA584DC53FC150505335F514C924F,162588757,162588757,1,3,VALID,
846B75BBD903992B96C58038E2CBEE8D,146191160,146191160,1,1,VALID,
2CEE78F4FC17EAD6175EF05F1091ECD0,102076270,102076270,1,3,VALID,
246224BCDE03E38825336046C512E71C,100097834,100097834,1,2,,
4A6288E1752274C80A6AF9DCEC478814,,,,,,
52A9DD17A1478265E167535894CDDE77,151635038,151635038,1,1,VALID,
5085AB581054FD34B6CF42EC9E482270,192903677,192903677,1,2,,
F25B686C6041D12CBC73D68938D84676,141290690,141290690,1,3,PARKED,1
5A6A04D5FA6DC63F58336165E30B0334,157230070,157230070,1,1,VALID,
0C082807D398EBF2306DA2E03F09E52A,144448730,144448730,1,1,VALID,
AC421DFF185546ABC91514348E86B778,120290029,120290029,1,2,VALID,
CDFBB8B180AB0F5F5B8D6F820502E7CB,113864799,113864799,1,1,VALID,
E7E0D2777F6658C872472A0F7C5E3084,101593446,101593446,1,3,VALID,
C4B4C9C383298D360AC21C45B70CA745,156785444,156785444,1,1,VALID,
AA422A51504FF4A994EE3D37CE81E1F5,172346077,172346077,1,1,VALID,
C10E9585D85B3646CE44D8972387DA05,207278740,207278740,1,1,VALID,
FC71BDF797A3058EB5FB03A6E640C022,154810504,154810504,1,3,VALID,
F7BB96E3BA912B4071204CB241F06454,101757892,101757892,1,1,VALID,
9FB02E881DD2E574A9FC45EE1F85769F,120919348,120919348,1,2,,
9DE72CBF7E920F95C6C357F71F446F01,124785901,124785901,1,1,VALID,
09778E9111699405E440D196C695B2D6,153281314,153281314,1,1,VALID,
ED0BCE37FECF52AFF410BB33423B123C,133729095,133729095,1,1,VALID,
7C5D4A6B2CB785698BB457D97CC3E4DB,103350539,103350539,1,1,VALID,
423BAF05241D848DC41656EC514B7D2E,141361676,141361676,1,1,VALID,
BF118DE052137070EBFB72F2F8246176,120980621,120980621,1,1,VALID,
10C3DE90415894F5882DDFAD1C7E3EFB,122235009,122235009,1,1,VALID,
2DDB3584D6C67DCB988E308A6218A3AB,113704440,113704440,1,2,,
46321139FED6136AB619CB2DD204C608,138509727,138509727,1,1,VALID,
463C3E59013347A0E33F542A24067761,119318738,119318738,1,1,VALID,
6CB312C37ADFA1D4617D045BBC313FB3,160358896,160358896,1,1,VALID,
A20EBE0A86F7B0E719AF871B0EA422A7,160707891,160707891,1,3,VALID,
4509D3F214B21F3751A41E56125D6F80,104677285,104677285,1,3,VALID,
D72B12B33DD18CCB9A361BB129386B5F,163839309,163839309,1,3,VALID,
B6B59C703D5696A9226F629218108730,,,,,,
A594E6B388EAC4C9C46FFD2668A037F6,158787794,158787794,1,2,VALID,
6E4D2903FB7B205A3C0DF9644C1695E9,117788750,117788750,1,1,VALID,
60D6DC4377A3ECBB99C3C9F1B25DF354,,,,,,
8C0772C2D41D673F6EE8CC1FE4BBB435,,,,,,
B2311174EBF7204735A9A400F8F893C6,115144640,115144640,1,2,,
C415B5BA48E8AE8763969238FEC1575D,155575678,155575678,1,1,VALID,
3F8A4DE62549465FC6542A5EE710AA1C,163829717,163829717,1,1,VALID,
1C0898517540FD2D05DA28E2FBAEA469,137466146,137466146,1,1,VALID,
97D53580B440CAA620E6184262CAD067,122084498,122084498,1,1,VALID,
BFC29A9BDF23F03A4A6DD461C9DC8928,162399600,162399600,1,1,VALID,
254B606DB955D5CAE2A18A035710100B,,,,,,
1C75C3A9E7990DB3F9DB272755C86EFF,158340236,158340236,1,1,VALID,
2352251FD18385F0A349B02D67394553,134324940,134324940,1,1,VALID,
584C2746947B8D9B1F7C73A05AFCE7C0,140873596,140873596,1,1,VALID,
70526133F35F10B01F9B614525A4E9C6,142627828,142627828,1,1,VALID,
E1D109DAE401F09AC9585FF9230FA561,146024465,146024465,1,2,VALID,
4C87B11ADB41ED3A2DA252A2C6CBA318,144867410,144867410,1,3,PARKED,1
DA27CC922687D9BC40BCF89243A0C869,159855944,159855944,1,1,VALID,
E8D0BF39BAD65859DE0E85E0C60A60F8,,,,,,
A154220DB2D5B0B1EFF921D35C45352F,162323159,162323159,1,3,VALID,
1326EB5CFC66686CD1D2B3207308554B,153793808,153793808,1,2,VALID,
F1E9BC1141B077DAA2D63B9BE8B4BA8F,111839375,111839375,1,3,VALID,
2BD7649D50DB938C319E68DB697A9140,107534928,107534928,1,1,VALID,
593D8E2234A60E79817EBD9E5BA9EBB9,124121442,124121442,1,1,VALID,
179425502D3B70DAD77BFF6F08C7C465,113591819,113591819,1,1,VALID,
DB402F3BE584819448D41B05B514D1C9,187400983,187400983,1,3,VALID,
D1376BD78B2B4975AF847FB6F4024DF3,161716052,161716052,1,1,VALID,
619078417144FEB191C6C215AAAA4830,128359747,128359747,1,2,,
806516ACF3C8E5B1F1EF9B87FABCEA59,,,,,,
A41BAAE2B0332DF1255F1BB0FB9211DE,120501863,120501863,1,1,VALID,
E92A172CAF15EF0BE4E33324C44D131E,152235262,152235262,1,1,VALID,
A33F91F405BA641DCE35D1CC7D220F0D,152399985,152399985,1,1,VALID,
887800FBB4C15C62EEF29ACE5817EC96,139855405,139855405,1,3,VALID,
8E37670FD0BC1C315339EB945E7D90FD,,,,,,
233048B50562279A5907BDE2FE7921BA,,,,,,
5766D54329C6C023A8E676AB60C2BD7B,157040609,157040609,1,1,VALID,
A19F4461FF1FE5C054A57ED2D26177CA,209763183,209763183,1,2,VALID,
684E2B4105812AC3850AF848F59ADBD6,141161278,141161278,1,2,REDIRECT,
0698AC02180FFD1617EE9FB2C6EDAA51,,,,,,
B7A37A3D186CFB4F87E9307A67E499D4,114540720,114540720,1,1,VALID,
A205A696777C171EFF9850DEABC5D76C,145510184,145510184,1,1,VALID,
0F4AE8AC7D5061DA002F2B7F1D0F1EF7,158018538,158018538,1,1,VALID,
522880C30CC3CB040E01C928A64352FC,155225022,155225022,1,3,INVALID,1
209E798CC6B6C884DF81BF736C156422,146775107,146775107,1,1,VALID,
6E965F6E65AF03E6D07EC981809E1536,,,,,,
FB15D1402D4831F3A5064BDBF2CC98A8,116412036,116412036,1,2,VALID,
E05ED0BADD8CA6117EE27F865AD7F2B5,141998593,141998593,1,3,VALID,
D1A776288070B1E0B2663424BB0E9697,142157479,142157479,1,2,VALID,
419327F932FE37C94DA6414B98241255,104280279,104280279,1,1,VALID,
860909C55DFD23BE11B09547B979576E,,,,,,
06870A72AC3E0A8DCF32BEEAF093FE7C,,,,,,
156559AFEC7F89DA9EB30BCF761159F0,160840575,160840575,1,3,INVALID,1
5C82274D8701D344D5FCD5BDD464AC52,,,,,,
66FAFF9535D9F36775C92F5271BC8F98,110656907,110656907,1,1,VALID,
A7BE7E1C81E280C5A4E5A52546E120B2,,,,,,
68AB3F606B1C5231EE58534A43121C4E,,,,,,
89089C2723BD1A5627A02D9B589A93B3,138177345,138177345,1,1,REDIRECT,
B3F76F467004D12BF631E55C3A655058,102652491,102652491,1,3,INVALID,1
D16FD6EE422FD963B033DB8F13FEEA2D,103162132,103162132,1,2,VALID,
BEA1D272FB7434746DF21BF8DF51C619,133118617,133118617,1,1,VALID,
6F8B9CE36926E3BF93705611559CC178,155069470,155069470,1,1,VALID,
E291391E6820DA1C4935E3CB91776A60,142884096,142884096,1,2,VALID,
1A4C0830E5CF9564AFA10ED6DF2674DE,131162481,131162481,1,2,VALID,
EF1BD71C1DCB716C4DBED2728DFF9362,159329738,159329738,1,1,VALID,
D13473F9216AB08E37F8194AB9B329A2,135190990,135190990,1,2,VALID,
D1A4584578586E09B82B1BEDC0FCC594,114823502,114823502,1,3,VALID,
C6ED61AEBBB17CF5F2DCC73BD2556EFA,133527915,133527915,1,2,VALID,
E1670B106A95E9F493A23813F04C62E9,130562997,130562997,1,1,VALID,
F95199D36F403BE1B73E7BBE74B365D2,119410161,119410161,1,1,VALID,
A63492FA8AC1B35D7EDDBE3E2884D0A4,103977815,103977815,1,2,VALID,
688270DFBB44213AFBCD81CB4718C31A,,,,,,
43563DB1A662BBB839981261E76102D2,155310825,155310825,1,1,VALID,
1103F43EC7AC157FB468F52EE6B200EC,121492017,121492017,1,3,PARKED,1
6A11CBA002CEC77AE625047FA04822F7,114392694,114392694,1,2,VALID,
A3ECE7550F02FC38D392B4ECE27E9362,133100824,133100824,1,2,VALID,
7A2EECF69CA88D28F9A6B00DEEE206A1,,,,,,
41AB7021945B830579BFDA2842A5AF31,119649683,119649683,1,3,INVALID,1
613789488183F8B3A63985EBF32FD345,,,,,,
FE336F9DF031F5A96A9B3405BD42C9D4,163304117,163304117,1,1,VALID,
13674DAF0AFDAEC14D5D512A9C85B1A7,156067479,156067479,1,1,VALID,
D1885CA17A2D805582BA4C47A10C4F79,139245763,139245763,1,1,VALID,
5BC75C772C212ACB386BD439CAB31E5F,147317391,147317391,1,2,VALID,
CBADA3813272715634750F69487A1FB0,113288331,113288331,1,1,VALID,
90D2CF01F7CEEBA4827F05DCA6AC1B25,,,,,,
ECD6B0BDBE944D13D659AF4A4AF3F48C,,,,,,
4C0684E081C1F3C8FB4322139F8E6D38,140765950,140765950,1,1,VALID,
D964CD3471A9F4033F0F1842DE6BEFD5,100714537,100714537,1,1,VALID,
51A234592CC848D6C2E5F76857B66EDF,182316720,182316720,1,2,VALID,
DD0CA1B7A5C655F3E293BEEB16AD102C,115118246,115118246,1,2,,
5CEF1DC822704193B00B252227F25B12,138670224,138670224,1,1,VALID,
3CB945BAE3A3BB6028C533091EBC0965,108300415,108300415,1,3,VALID,
00AF2F10E3EA51FC527218EA057A35A0,180368932,180368932,1,3,VALID,
522CE111DA573B5CBBD32DDE7CE04220,154808260,154808260,1,2,,
429DB76D18E9085903877BB89CDF9EEC,149140472,149140472,1,1,VALID,
F0257ACB8AD8A3FC2263346D174026F7,131895360,131895360,1,1,VALID,
B3975D12DD45FCEF5E766669A0BACE99,105010053,105010053,1,1,VALID,
B315001C125FDAAFB5C49A881E0D1A13,128675730,128675730,1,2,VALID,
BC9B91F3C0B9CCF432B407DF84982B98,148862992,148862992,1,1,VALID,
